采样日期,点位名称,采样经度,采样纬度,pH值,溶解氧,电导率,浑浊度,氨氮,耗氧量
2021/09/14 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.7,6.39,379.0,22.0,0.06,5.72
2021/09/14 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.7,6.4,379.0,21.0,0.06,5.72
2021/09/15 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.7,6.4,380.0,21.0,0.06,5.72
2021/09/15 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.7,6.4,380.0,21.0,0.06,5.71
2021/09/15 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.8,6.41,380.0,21.0,0.06,5.71
2021/09/15 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.8,6.41,380.0,21.0,0.06,5.7
2021/09/16 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.8,6.42,380.0,21.0,0.06,5.69
2021/09/16 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.8,6.42,380.0,21.0,0.06,5.69
2021/09/16 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.8,6.43,380.0,21.0,0.06,5.68
2021/09/16 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.8,6.44,380.0,21.0,0.06,5.67
2021/09/17 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.8,6.44,381.0,21.0,0.06,5.66
2021/09/17 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.8,6.45,381.0,21.0,0.06,5.66
2021/09/17 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.8,6.46,381.0,21.0,0.06,5.65
2021/09/17 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.8,6.47,381.0,21.0,0.07,5.64
2021/09/18 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.8,6.48,381.0,21.0,0.07,5.63
2021/09/18 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.8,6.49,381.0,21.0,0.07,5.63
2021/09/18 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.8,6.5,381.0,21.0,0.07,5.62
2021/09/18 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.8,6.51,382.0,21.0,0.07,5.62
2021/09/19 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.8,6.52,382.0,22.0,0.07,5.61
2021/09/19 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.8,6.53,382.0,22.0,0.07,5.61
2021/09/19 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.8,6.55,382.0,22.0,0.07,5.61
2021/09/19 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.8,6.56,382.0,22.0,0.07,5.61
2021/09/20 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.7,6.58,382.0,22.0,0.07,5.61
2021/09/20 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.7,6.59,382.0,22.0,0.07,5.61
2021/09/20 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.7,6.61,382.0,22.0,0.07,5.62
2021/09/20 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.7,6.63,383.0,22.0,0.07,5.62
2021/09/21 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.7,6.64,383.0,22.0,0.07,5.63
2021/09/21 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.7,6.66,383.0,22.0,0.07,5.64
2021/09/21 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.7,6.69,383.0,22.0,0.07,5.65
2021/09/21 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.7,6.71,383.0,22.0,0.07,5.66
2021/09/22 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.7,6.73,383.0,23.0,0.07,5.68
2021/09/22 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.7,6.75,383.0,23.0,0.07,5.7
2021/09/22 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.7,6.78,383.0,23.0,0.07,5.72
2021/09/22 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.7,6.8,383.0,23.0,0.07,5.74
2021/09/23 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.7,6.83,383.0,23.0,0.07,5.77
2021/09/23 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.6,6.86,383.0,23.0,0.07,5.8
2021/09/23 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.6,6.89,382.0,23.0,0.07,5.83
2021/09/23 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.6,6.92,382.0,23.0,0.07,5.86
2021/09/24 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.6,6.95,382.0,24.0,0.07,5.9
2021/09/24 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.6,6.98,382.0,24.0,0.07,5.94
2021/09/24 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.6,7.02,382.0,24.0,0.07,5.99
2021/09/24 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.6,7.05,382.0,24.0,0.07,6.03
2021/09/25 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.6,7.09,382.0,24.0,0.07,6.08
2021/09/25 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.5,7.13,381.0,24.0,0.07,6.13
2021/09/25 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.5,7.16,381.0,25.0,0.07,6.18
2021/09/25 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.5,7.2,381.0,25.0,0.07,6.23
2021/09/26 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.5,7.24,381.0,25.0,0.07,6.29
2021/09/26 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.5,7.28,380.0,25.0,0.07,6.35
2021/09/26 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.5,7.32,380.0,25.0,0.07,6.4
2021/09/26 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.4,7.36,380.0,26.0,0.07,6.46
2021/09/27 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.4,7.4,379.0,26.0,0.07,6.52
2021/09/27 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.4,7.44,379.0,26.0,0.07,6.58
2021/09/27 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.4,7.48,379.0,26.0,0.07,6.64
2021/09/27 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.4,7.52,379.0,26.0,0.07,6.71
2021/09/28 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.4,7.56,378.0,27.0,0.07,6.77
2021/09/28 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.3,7.6,378.0,27.0,0.07,6.83
2021/09/28 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.3,7.64,378.0,27.0,0.07,6.89
2021/09/28 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.3,7.68,377.0,27.0,0.07,6.95
2021/09/29 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.3,7.72,377.0,28.0,0.06,7.01
2021/09/29 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.3,7.76,377.0,28.0,0.06,7.07
2021/09/29 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.2,7.8,376.0,28.0,0.06,7.13
2021/09/29 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.2,7.84,376.0,28.0,0.06,7.19
2021/09/30 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.2,7.88,376.0,29.0,0.06,7.25
2021/09/30 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.2,7.91,376.0,29.0,0.06,7.31
2021/09/30 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.2,7.95,375.0,29.0,0.06,7.36
2021/09/30 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.2,7.98,375.0,29.0,0.06,7.41
2021/10/01 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.02,375.0,30.0,0.06,7.46
2021/10/01 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.05,375.0,30.0,0.06,7.51
2021/10/01 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.08,375.0,30.0,0.06,7.56
2021/10/01 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.11,374.0,30.0,0.06,7.61
2021/10/02 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.14,374.0,31.0,0.06,7.65
2021/10/02 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.17,374.0,31.0,0.06,7.69
2021/10/02 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,8.2,374.0,31.0,0.06,7.72
2021/10/02 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,8.23,374.0,31.0,0.06,7.76
2021/10/03 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,8.25,374.0,32.0,0.06,7.79
2021/10/03 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,8.27,374.0,32.0,0.06,7.82
2021/10/03 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,8.29,374.0,32.0,0.06,7.84
2021/10/03 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,8.31,374.0,33.0,0.06,7.86
2021/10/04 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,8.33,374.0,33.0,0.06,7.88
2021/10/04 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,8.35,374.0,33.0,0.06,7.89
2021/10/04 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.36,374.0,34.0,0.06,7.9
2021/10/04 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.37,374.0,34.0,0.06,7.9
2021/10/05 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.38,375.0,34.0,0.06,7.91
2021/10/05 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.39,375.0,35.0,0.06,7.9
2021/10/05 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.4,375.0,35.0,0.06,7.9
2021/10/05 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.4,375.0,35.0,0.06,7.89
2021/10/06 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.41,375.0,36.0,0.06,7.88
2021/10/06 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.41,376.0,36.0,0.06,7.86
2021/10/06 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.41,376.0,36.0,0.06,7.84
2021/10/06 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.41,376.0,36.0,0.06,7.82
2021/10/07 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.41,377.0,37.0,0.06,7.8
2021/10/07 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.41,377.0,37.0,0.06,7.77
2021/10/07 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.41,378.0,37.0,0.06,7.75
2021/10/07 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.8,8.4,378.0,38.0,0.06,7.72
2021/10/08 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.8,8.4,379.0,38.0,0.06,7.68
2021/10/08 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.8,8.39,379.0,38.0,0.06,7.65
2021/10/08 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.8,8.38,379.0,39.0,0.06,7.61
2021/10/08 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.8,8.38,380.0,39.0,0.07,7.57
2021/10/09 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.8,8.37,381.0,39.0,0.07,7.53
2021/10/09 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.8,8.36,381.0,39.0,0.07,7.49
2021/10/09 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.8,8.35,382.0,40.0,0.07,7.44
2021/10/09 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.8,8.34,382.0,40.0,0.07,7.4
2021/10/10 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.8,8.33,383.0,40.0,0.07,7.35
2021/10/10 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.8,8.32,383.0,40.0,0.07,7.3
2021/10/10 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.8,8.31,384.0,40.0,0.07,7.25
2021/10/10 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.8,8.3,385.0,41.0,0.07,7.2
2021/10/11 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.8,8.28,385.0,41.0,0.07,7.15
2021/10/11 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.8,8.27,386.0,41.0,0.07,7.1
2021/10/11 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.8,8.26,386.0,41.0,0.07,7.05
2021/10/11 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.8,8.25,387.0,41.0,0.07,7.0
2021/10/12 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.8,8.24,388.0,41.0,0.07,6.94
2021/10/12 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.8,8.23,388.0,41.0,0.07,6.89
2021/10/12 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.8,8.22,389.0,42.0,0.07,6.84
2021/10/12 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.8,8.2,390.0,42.0,0.07,6.79
2021/10/13 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.19,390.0,42.0,0.07,6.73
2021/10/13 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.18,391.0,42.0,0.07,6.68
2021/10/13 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.17,392.0,42.0,0.07,6.63
2021/10/13 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.17,392.0,42.0,0.07,6.57
2021/10/14 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.16,393.0,42.0,0.07,6.52
2021/10/14 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.15,394.0,42.0,0.07,6.47
2021/10/14 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.14,394.0,41.0,0.07,6.42
2021/10/14 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.14,395.0,41.0,0.07,6.37
2021/10/15 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.13,396.0,41.0,0.07,6.32
2021/10/15 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.12,396.0,41.0,0.07,6.28
2021/10/15 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.12,397.0,41.0,0.07,6.23
2021/10/15 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.12,398.0,41.0,0.07,6.19
2021/10/16 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.11,398.0,41.0,0.07,6.14
2021/10/16 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.11,399.0,41.0,0.07,6.1
2021/10/16 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.11,400.0,40.0,0.07,6.06
2021/10/16 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,8.11,400.0,40.0,0.07,6.02
2021/10/17 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,8.11,401.0,40.0,0.07,5.98
2021/10/17 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,8.11,401.0,40.0,0.07,5.94
2021/10/17 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,8.11,402.0,40.0,0.07,5.9
2021/10/17 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,8.12,403.0,39.0,0.07,5.87
2021/10/18 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,8.12,403.0,39.0,0.07,5.84
2021/10/18 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,8.12,404.0,39.0,0.07,5.8
2021/10/18 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,8.13,404.0,39.0,0.07,5.77
2021/10/18 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,8.13,405.0,39.0,0.07,5.75
2021/10/19 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,8.14,405.0,39.0,0.07,5.72
2021/10/19 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,8.15,406.0,39.0,0.08,5.69
2021/10/19 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,8.15,406.0,39.0,0.08,5.67
2021/10/19 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,8.16,407.0,39.0,0.08,5.65
2021/10/20 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,8.17,407.0,39.0,0.08,5.63
2021/10/20 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.18,408.0,39.0,0.08,5.61
2021/10/20 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.19,408.0,39.0,0.08,5.59
2021/10/20 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.2,409.0,39.0,0.08,5.58
2021/10/21 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.21,409.0,39.0,0.08,5.57
2021/10/21 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.22,409.0,39.0,0.08,5.55
2021/10/21 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.23,410.0,39.0,0.08,5.55
2021/10/21 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.24,410.0,39.0,0.08,5.54
2021/10/22 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.26,410.0,40.0,0.08,5.54
2021/10/22 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.27,411.0,40.0,0.08,5.53
2021/10/22 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.28,411.0,41.0,0.08,5.53
2021/10/22 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.3,411.0,41.0,0.08,5.54
2021/10/23 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.31,411.0,42.0,0.08,5.54
2021/10/23 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.33,411.0,42.0,0.08,5.55
2021/10/23 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.35,412.0,43.0,0.08,5.56
2021/10/23 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.36,412.0,43.0,0.08,5.57
2021/10/24 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.38,412.0,44.0,0.09,5.58
2021/10/24 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.4,412.0,45.0,0.09,5.6
2021/10/24 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.42,412.0,46.0,0.09,5.62
2021/10/24 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.43,412.0,47.0,0.09,5.64
2021/10/25 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.45,412.0,48.0,0.09,5.66
2021/10/25 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.47,412.0,49.0,0.09,5.69
2021/10/25 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.49,412.0,50.0,0.09,5.72
2021/10/25 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.51,412.0,52.0,0.09,5.75
2021/10/26 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.53,412.0,53.0,0.09,5.79
2021/10/26 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.55,412.0,54.0,0.09,5.82
2021/10/26 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.58,411.0,56.0,0.09,5.86
2021/10/26 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.6,411.0,57.0,0.09,5.9
2021/10/27 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.62,411.0,59.0,0.1,5.94
2021/10/27 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.64,411.0,60.0,0.1,5.98
2021/10/27 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.66,410.0,62.0,0.1,6.03
2021/10/27 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.69,410.0,64.0,0.1,6.07
2021/10/28 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.71,410.0,65.0,0.1,6.12
2021/10/28 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.73,410.0,67.0,0.1,6.16
2021/10/28 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.75,409.0,69.0,0.1,6.21
2021/10/28 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.78,409.0,71.0,0.1,6.26
2021/10/29 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.8,408.0,72.0,0.1,6.3
2021/10/29 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.82,408.0,74.0,0.1,6.35
2021/10/29 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.84,408.0,76.0,0.11,6.39
2021/10/29 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.87,407.0,77.0,0.11,6.44
2021/10/30 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.1,8.89,407.0,79.0,0.11,6.48
2021/10/30 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,8.91,406.0,81.0,0.11,6.53
2021/10/30 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,8.93,406.0,83.0,0.11,6.57
2021/10/30 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,8.95,406.0,84.0,0.11,6.61
2021/10/31 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,8.97,405.0,86.0,0.11,6.65
2021/10/31 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,9.0,405.0,87.0,0.11,6.69
2021/10/31 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,9.02,404.0,89.0,0.11,6.73
2021/10/31 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,9.04,404.0,90.0,0.11,6.77
2021/11/01 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,9.06,403.0,92.0,0.11,6.8
2021/11/01 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,9.08,403.0,93.0,0.12,6.83
2021/11/01 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,9.1,402.0,94.0,0.12,6.86
2021/11/01 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,9.11,402.0,96.0,0.12,6.89
2021/11/02 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,9.13,402.0,97.0,0.12,6.91
2021/11/02 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,9.15,401.0,98.0,0.12,6.93
2021/11/02 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,9.17,401.0,99.0,0.12,6.95
2021/11/02 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,9.18,400.0,100.0,0.12,6.96
2021/11/03 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,9.2,400.0,101.0,0.12,6.97
2021/11/03 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,9.21,399.0,102.0,0.12,6.98
2021/11/03 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,9.23,399.0,102.0,0.12,6.98
2021/11/03 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,9.24,399.0,103.0,0.12,6.98
2021/11/04 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,9.25,398.0,103.0,0.12,6.98
2021/11/04 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,9.27,398.0,104.0,0.12,6.97
2021/11/04 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,9.28,397.0,104.0,0.12,6.96
2021/11/04 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,9.29,397.0,104.0,0.12,6.94
2021/11/05 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,9.3,397.0,104.0,0.12,6.92
2021/11/05 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,9.31,397.0,104.0,0.12,6.89
2021/11/05 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,9.32,396.0,104.0,0.12,6.86
2021/11/05 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,9.32,396.0,103.0,0.12,6.83
2021/11/06 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,9.33,396.0,103.0,0.12,6.79
2021/11/06 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,9.33,395.0,102.0,0.12,6.75
2021/11/06 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,9.34,395.0,102.0,0.12,6.7
2021/11/06 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,9.34,395.0,101.0,0.12,6.65
2021/11/07 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,9.35,395.0,100.0,0.12,6.6
2021/11/07 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,9.35,395.0,99.0,0.12,6.55
2021/11/07 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,9.35,394.0,98.0,0.12,6.49
2021/11/07 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,9.36,394.0,97.0,0.12,6.43
2021/11/08 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,9.36,394.0,96.0,0.11,6.37
2021/11/08 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,9.36,394.0,95.0,0.11,6.3
2021/11/08 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,9.36,394.0,94.0,0.11,6.24
2021/11/08 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,9.36,394.0,92.0,0.11,6.17
2021/11/09 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,9.36,393.0,91.0,0.11,6.1
2021/11/09 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,9.36,393.0,90.0,0.11,6.03
2021/11/09 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,7.9,9.36,393.0,88.0,0.11,5.96
2021/11/09 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,9.36,393.0,87.0,0.11,5.88
2021/11/10 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,9.35,393.0,86.0,0.11,5.81
2021/11/10 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,9.35,393.0,84.0,0.11,5.73
2021/11/10 12:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,9.35,393.0,83.0,0.11,5.66
2021/11/10 18:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,9.35,393.0,81.0,0.1,5.58
2021/11/11 00:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,9.34,393.0,80.0,0.1,5.5
2021/11/11 06:00:00,白洋湾金墅水源地3,120.3838,31.3787,8.0,9.34,393.0,78.0,0.1,5.42
